(RocketTile_2)_glue_logic||RocketTile_2/dcache_amoalus_0   (RocketTile_2)_glue_logic||RocketTile_2/dcache_amoalus_0   1900
RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_0||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_1||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_10||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_11||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_12||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_13||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_14||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_15||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_2||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_3||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_4||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_5||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_6||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_7||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_8||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_9   RocketTile_3   3
RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_0||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_1||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_10||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_11||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_12||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_13||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_14||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_15||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_2||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_3||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_4||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_5||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_6||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_7||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_8||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_9   bank||coh_wrapper_l2_ctrls||coh_wrapper_l2_inclusive_cache_bank_sched||uartClockDomainWrapper_uart_0_rxm   204
RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_0||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_1||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_10||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_11||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_12||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_13||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_14||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_15||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_2||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_3||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_4||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_5||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_6||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_7||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_8||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_9   cbus_wrapped_error_device_error   4
RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_0||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_1||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_10||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_11||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_12||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_13||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_14||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_15||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_2||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_3||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_4||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_5||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_6||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_7||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_8||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_9   (root)_glue_logic   619
RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_0||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_1||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_10||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_11||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_12||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_13||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_14||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_15||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_2||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_3||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_4||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_5||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_6||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_7||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_8||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_9   RocketTile_2/fpuOpt/fpiu||RocketTile_2/fpuOpt/ifpu   407
RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_0||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_1||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_10||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_11||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_12||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_13||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_14||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_15||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_2||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_3||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_4||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_5||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_6||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_7||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_8||RocketTile_2/dcache_data_rockettile_dcache_data_arrays_0_rockettile_dcache_data_arrays_0_ext_mem_0_9   (RocketTile_2/fpuOpt)_glue_logic||RocketTile_2/fpuOpt/fpmu||RocketTile_2/fpuOpt/hfma_fma_mulAddRecFNToRaw_postMul||RocketTile_2/fpuOpt/sfma_fma_mulAddRecFNToRaw_postMul   289
RocketTile_2/dcache_rockettile_dcache_tag_array_rockettile_dcache_tag_array_ext_mem_0_0||RocketTile_2/dcache_rockettile_dcache_tag_array_rockettile_dcache_tag_array_ext_mem_0_1||RocketTile_2/dcache_rockettile_dcache_tag_array_rockettile_dcache_tag_array_ext_mem_0_2||RocketTile_2/dcache_rockettile_dcache_tag_array_rockettile_dcache_tag_array_ext_mem_0_3||RocketTile_2/dcache_rockettile_dcache_tag_array_rockettile_dcache_tag_array_ext_mem_0_4||RocketTile_2/dcache_rockettile_dcache_tag_array_rockettile_dcache_tag_array_ext_mem_0_5||RocketTile_2/frontend_icache_rockettile_icache_tag_array_rockettile_icache_tag_array_ext_mem_0_0||RocketTile_2/frontend_icache_rockettile_icache_tag_array_rockettile_icache_tag_array_ext_mem_0_1||RocketTile_2/frontend_icache_rockettile_icache_tag_array_rockettile_icache_tag_array_ext_mem_0_2||RocketTile_2/frontend_icache_rockettile_icache_tag_array_rockettile_icache_tag_array_ext_mem_0_3||RocketTile_2/frontend_icache_rockettile_icache_tag_array_rockettile_icache_tag_array_ext_mem_0_4   NONE   0.625
RocketTile_2/dcache_rockettile_dcache_tag_array_rockettile_dcache_tag_array_ext_mem_0_0||RocketTile_2/dcache_rockettile_dcache_tag_array_rockettile_dcache_tag_array_ext_mem_0_1||RocketTile_2/dcache_rockettile_dcache_tag_array_rockettile_dcache_tag_array_ext_mem_0_2||RocketTile_2/dcache_rockettile_dcache_tag_array_rockettile_dcache_tag_array_ext_mem_0_3||RocketTile_2/dcache_rockettile_dcache_tag_array_rockettile_dcache_tag_array_ext_mem_0_4||RocketTile_2/dcache_rockettile_dcache_tag_array_rockettile_dcache_tag_array_ext_mem_0_5||RocketTile_2/frontend_icache_rockettile_icache_tag_array_rockettile_icache_tag_array_ext_mem_0_0||RocketTile_2/frontend_icache_rockettile_icache_tag_array_rockettile_icache_tag_array_ext_mem_0_1||RocketTile_2/frontend_icache_rockettile_icache_tag_array_rockettile_icache_tag_array_ext_mem_0_2||RocketTile_2/frontend_icache_rockettile_icache_tag_array_rockettile_icache_tag_array_ext_mem_0_3||RocketTile_2/frontend_icache_rockettile_icache_tag_array_rockettile_icache_tag_array_ext_mem_0_4   RocketTile_0   1.125
RocketTile_2/dcache_rockettile_dcache_tag_array_rockettile_dcache_tag_array_ext_mem_0_0||RocketTile_2/dcache_rockettile_dcache_tag_array_rockettile_dcache_tag_array_ext_mem_0_1||RocketTile_2/dcache_rockettile_dcache_tag_array_rockettile_dcache_tag_array_ext_mem_0_2||RocketTile_2/dcache_rockettile_dcache_tag_array_rockettile_dcache_tag_array_ext_mem_0_3||RocketTile_2/dcache_rockettile_dcache_tag_array_rockettile_dcache_tag_array_ext_mem_0_4||RocketTile_2/dcache_rockettile_dcache_tag_array_rockettile_dcache_tag_array_ext_mem_0_5||RocketTile_2/frontend_icache_rockettile_icache_tag_array_rockettile_icache_tag_array_ext_mem_0_0||RocketTile_2/frontend_icache_rockettile_icache_tag_array_rockettile_icache_tag_array_ext_mem_0_1||RocketTile_2/frontend_icache_rockettile_icache_tag_array_rockettile_icache_tag_array_ext_mem_0_2||RocketTile_2/frontend_icache_rockettile_icache_tag_array_rockettile_icache_tag_array_ext_mem_0_3||RocketTile_2/frontend_icache_rockettile_icache_tag_array_rockettile_icache_tag_array_ext_mem_0_4   RocketTile_1   1.125
RocketTile_2/dcache_rockettile_dcache_tag_array_rockettile_dcache_tag_array_ext_mem_0_0||RocketTile_2/dcache_rockettile_dcache_tag_array_rockettile_dcache_tag_array_ext_mem_0_1||RocketTile_2/dcache_rockettile_dcache_tag_array_rockettile_dcache_tag_array_ext_mem_0_2||RocketTile_2/dcache_rockettile_dcache_tag_array_rockettile_dcache_tag_array_ext_mem_0_3||RocketTile_2/dcache_rockettile_dcache_tag_array_rockettile_dcache_tag_array_ext_mem_0_4||RocketTile_2/dcache_rockettile_dcache_tag_array_rockettile_dcache_tag_array_ext_mem_0_5||RocketTile_2/frontend_icache_rockettile_icache_tag_array_rockettile_icache_tag_array_ext_mem_0_0||RocketTile_2/frontend_icache_rockettile_icache_tag_array_rockettile_icache_tag_array_ext_mem_0_1||RocketTile_2/frontend_icache_rockettile_icache_tag_array_rockettile_icache_tag_array_ext_mem_0_2||RocketTile_2/frontend_icache_rockettile_icache_tag_array_rockettile_icache_tag_array_ext_mem_0_3||RocketTile_2/frontend_icache_rockettile_icache_tag_array_rockettile_icache_tag_array_ext_mem_0_4   RocketTile_3   1.125
